Date,High,Low,Adj_Close,Change
2007-01-03,125.9000015258789,122.4000015258789,123.5999984741211,0.0
2007-01-04,125.25,122.5999984741211,125.0,1.13
2007-01-05,124.0,119.5999984741211,120.4499969482422,-3.64
2007-01-08,120.9000015258789,119.1999969482422,120.0999984741211,-0.29
2007-01-09,120.0,118.0,118.4000015258789,-1.42
2007-01-10,121.4000015258789,118.0999984741211,120.75,1.98
2007-01-11,121.75,119.8000030517578,120.6500015258789,-0.08
2007-01-12,120.5,119.5,120.3000030517578,-0.29
2007-01-16,122.1999969482422,120.0999984741211,121.6500015258789,1.12
2007-01-17,121.75,119.3000030517578,121.5999984741211,-0.04
2007-01-18,121.5999984741211,119.5999984741211,119.75,-1.52
2007-01-19,120.5,119.25,119.6999969482422,-0.04
2007-01-22,119.5999984741211,116.8000030517578,117.3499984741211,-1.96
2007-01-23,117.25,115.3499984741211,115.6500015258789,-1.45
2007-01-24,117.3000030517578,115.3000030517578,116.9499969482422,1.12
2007-01-25,117.0,115.9000015258789,116.0,-0.81
2007-01-26,116.5999984741211,115.4000015258789,116.3000030517578,0.26
2007-01-29,117.6999969482422,115.8000030517578,116.5999984741211,0.26
2007-01-30,117.0999984741211,115.8000030517578,116.5500030517578,-0.04
2007-01-31,118.3000030517578,116.75,117.6500015258789,0.94
2007-02-01,119.3000030517578,117.8000030517578,118.75,0.93
2007-02-02,119.5999984741211,117.75,118.3499984741211,-0.34
2007-02-05,118.3499984741211,116.0999984741211,116.5999984741211,-1.48
2007-02-06,117.25,116.25,116.5,-0.09
2007-02-07,118.0,116.3000030517578,116.8499984741211,0.3
2007-02-08,117.1500015258789,115.4000015258789,115.5500030517578,-1.11
2007-02-09,115.8000030517578,114.5999984741211,114.75,-0.69
2007-02-12,115.4499969482422,113.4499969482422,113.9000015258789,-0.74
2007-02-13,114.4000015258789,112.75,113.6999969482422,-0.18
2007-02-14,114.9499969482422,113.25,114.0500030517578,0.31
2007-02-15,115.5,114.0,115.3000030517578,1.1
2007-02-16,115.0500030517578,112.9000015258789,113.1999969482422,-1.82
2007-02-20,114.1999969482422,112.9000015258789,113.1999969482422,0.0
2007-02-21,115.8499984741211,112.75,115.1500015258789,1.72
2007-02-22,119.25,115.5,118.9000015258789,3.26
2007-02-23,120.0,118.4000015258789,119.25,0.29
2007-02-26,118.9499969482422,117.5,117.8499984741211,-1.17
2007-02-27,117.5999984741211,116.5999984741211,117.3000030517578,-0.47
2007-02-28,118.0,116.6500015258789,117.6999969482422,0.34
2007-03-01,117.8000030517578,114.0,116.0,-1.44
2007-03-02,115.3499984741211,114.25,114.3499984741211,-1.42
2007-03-05,114.25,110.8000030517578,110.5500030517578,-3.32
2007-03-06,112.0500030517578,111.0,112.0,1.31
2007-03-07,112.0999984741211,110.5,111.0999984741211,-0.8
2007-03-08,112.5500030517578,110.5,111.0999984741211,0.0
2007-03-09,111.25,110.0,111.5,0.36
2007-03-12,111.4499969482422,110.5,111.0,-0.45
2007-03-13,112.3000030517578,110.0,110.1999969482422,-0.72
2007-03-14,110.0,107.4499969482422,109.0,-1.09
2007-03-15,110.5,109.0,109.6500015258789,0.6
2007-03-16,109.8000030517578,108.5,109.4499969482422,-0.18
2007-03-19,109.5,107.4499969482422,107.5999984741211,-1.69
2007-03-20,108.9000015258789,108.9000015258789,108.9000015258789,1.21
2007-03-21,112.9000015258789,108.9000015258789,112.5,3.31
2007-03-22,112.4000015258789,111.0,111.75,-0.67
2007-03-23,114.1500015258789,112.1999969482422,113.3499984741211,1.43
2007-03-26,114.8499984741211,112.8000030517578,114.3499984741211,0.88
2007-03-27,114.4499969482422,112.0500030517578,112.4499969482422,-1.66
2007-03-28,113.0,111.9000015258789,112.6999969482422,0.22
2007-03-29,112.9000015258789,109.8499984741211,110.5999984741211,-1.86
2007-03-30,110.5,108.4000015258789,109.25,-1.22
2007-04-02,111.5,108.3000030517578,108.5999984741211,-0.59
2007-04-03,111.4000015258789,108.5999984741211,110.75,1.98
2007-04-04,111.6999969482422,110.0,110.5500030517578,-0.18
2007-04-05,111.5999984741211,110.0999984741211,110.8499984741211,0.27
2007-04-09,111.5999984741211,109.0999984741211,109.6500015258789,-1.08
2007-04-10,110.0500030517578,109.0500030517578,109.25,-0.36
2007-04-11,109.9000015258789,109.0,109.4499969482422,0.18
2007-04-12,113.25,109.4499969482422,112.8499984741211,3.11
2007-04-13,114.25,111.5999984741211,111.8000030517578,-0.93
2007-04-16,112.0500030517578,108.3000030517578,108.4499969482422,-3.0
2007-04-17,109.9000015258789,108.25,109.5999984741211,1.06
2007-04-18,111.1500015258789,108.6999969482422,109.3499984741211,-0.23
2007-04-19,109.5999984741211,108.1999969482422,108.5,-0.78
2007-04-20,109.3499984741211,107.4000015258789,107.6999969482422,-0.74
2007-04-23,108.5500030517578,106.0500030517578,106.3499984741211,-1.25
2007-04-24,106.5999984741211,103.9000015258789,104.4000015258789,-1.83
2007-04-25,104.8499984741211,104.0,104.3499984741211,-0.05
2007-04-26,104.0500030517578,103.3499984741211,103.75,-0.57
