Date,High,Low,Adj_Close,Change
2007-01-02,105.296875,105.046875,105.140625,0.0
2007-01-03,105.421875,105.109375,105.25,0.1
2007-01-04,105.53125,105.21875,105.453125,0.19
2007-01-05,105.640625,105.03125,105.296875,-0.15
2007-01-08,105.3125,105.140625,105.234375,-0.06
2007-01-09,105.296875,105.140625,105.234375,0.0
2007-01-10,105.296875,105.0625,105.171875,-0.06
2007-01-11,105.15625,104.828125,104.921875,-0.24
2007-01-12,104.953125,104.71875,104.796875,-0.12
2007-01-16,104.953125,104.765625,104.875,0.07
2007-01-17,104.96875,104.6875,104.703125,-0.16
2007-01-18,104.84375,104.515625,104.8125,0.1
2007-01-19,104.890625,104.640625,104.71875,-0.09
2007-01-22,104.828125,104.640625,104.765625,0.04
2007-01-23,104.8125,104.5625,104.609375,-0.15
2007-01-24,104.671875,104.546875,104.609375,0.0
2007-01-25,104.640625,104.296875,104.375,-0.22
2007-01-26,104.453125,104.1875,104.328125,-0.04
2007-01-29,104.40625,104.234375,104.28125,-0.04
2007-01-30,104.375,104.25,104.34375,0.06
2007-01-31,104.625,104.234375,104.53125,0.18
2007-02-01,104.8125,104.421875,104.46875,-0.06
2007-02-02,104.671875,104.375,104.515625,0.04
2007-02-05,104.65625,104.5,104.609375,0.09
2007-02-06,104.8125,104.515625,104.78125,0.16
2007-02-07,104.9375,104.71875,104.890625,0.1
2007-02-08,104.96875,104.78125,104.890625,0.0
2007-02-09,104.890625,104.625,104.703125,-0.18
2007-02-12,104.734375,104.5625,104.609375,-0.09
2007-02-13,104.6875,104.515625,104.5625,-0.04
2007-02-14,104.984375,104.546875,104.9375,0.36
2007-02-15,105.15625,104.84375,105.0625,0.12
2007-02-16,105.28125,105.015625,105.09375,0.03
2007-02-20,105.15625,104.96875,105.140625,0.04
2007-02-21,105.21875,104.953125,105.078125,-0.06
2007-02-22,105.078125,104.859375,104.921875,-0.15
2007-02-23,105.234375,104.859375,105.140625,0.21
2007-02-26,105.34375,105.15625,105.3125,0.16
2007-02-27,106.1875,105.296875,105.90625,0.56
2007-02-28,105.9375,105.59375,105.78125,-0.12
2007-03-01,106.09375,105.671875,105.78125,0.0
2007-03-02,106.046875,105.734375,105.984375,0.19
2007-03-05,106.296875,105.90625,105.953125,-0.03
2007-03-06,106.0,105.8125,105.859375,-0.09
2007-03-07,106.046875,105.828125,106.0,0.13
2007-03-08,105.984375,105.84375,105.96875,-0.03
2007-03-09,106.078125,105.5,105.578125,-0.37
2007-03-12,105.8125,105.5,105.734375,0.15
2007-03-13,106.09375,105.8125,106.078125,0.33
2007-03-14,106.203125,105.96875,106.015625,-0.06
2007-03-15,106.0,105.84375,105.921875,-0.09
2007-03-16,105.9375,105.734375,105.890625,-0.03
2007-03-19,105.796875,105.71875,105.765625,-0.12
2007-03-20,105.96875,105.6875,105.859375,0.09
2007-03-21,106.0625,105.734375,106.109375,0.24
2007-03-22,105.96875,105.828125,105.8125,-0.28
2007-03-23,105.796875,105.796875,105.734375,-0.07
2007-03-26,105.90625,105.671875,105.796875,0.06
2007-03-27,105.828125,105.8125,105.78125,-0.01
2007-03-28,105.953125,105.84375,105.796875,0.01
2007-03-29,105.734375,105.734375,105.734375,-0.06
2007-03-30,105.71875,105.71875,105.71875,-0.01
2007-04-02,105.90625,105.75,105.796875,0.07
2007-04-03,105.828125,105.65625,105.671875,-0.12
2007-04-04,105.890625,105.625,105.75,0.07
2007-04-05,105.796875,105.625,105.671875,-0.07
2007-04-09,105.3125,105.203125,105.265625,-0.38
2007-04-10,105.46875,105.265625,105.390625,0.12
2007-04-11,105.515625,105.25,105.3125,-0.07
2007-04-12,105.421875,105.25,105.28125,-0.03
2007-04-13,105.375,105.109375,105.140625,-0.13
2007-04-16,105.234375,105.03125,105.203125,0.06
2007-04-17,105.515625,105.109375,105.46875,0.25
2007-04-18,105.6875,105.453125,105.640625,0.16
2007-04-19,105.8125,105.578125,105.625,-0.01
2007-04-20,105.6875,105.515625,105.625,0.0
2007-04-23,105.78125,105.546875,105.71875,0.09
2007-04-24,105.9375,105.734375,105.859375,0.13
2007-04-25,105.90625,105.6875,105.75,-0.1
2007-04-26,105.734375,105.46875,105.5625,-0.18
2007-04-27,105.71875,105.484375,105.515625,-0.04
2007-04-30,105.875,105.53125,105.828125,0.3
2007-05-01,105.921875,105.59375,105.71875,-0.1
2007-05-02,105.78125,105.625,105.671875,-0.04
2007-05-03,105.890625,105.421875,105.484375,-0.18
2007-05-04,105.71875,105.265625,105.640625,0.15
2007-05-07,105.703125,105.5625,105.640625,0.0
2007-05-08,105.765625,105.625,105.671875,0.03
2007-05-09,105.71875,105.4375,105.46875,-0.19
2007-05-10,105.640625,105.40625,105.59375,0.12
2007-05-11,105.859375,105.453125,105.5,-0.09
2007-05-14,105.515625,105.34375,105.390625,-0.1
2007-05-15,105.46875,105.203125,105.296875,-0.09
2007-05-16,105.4375,105.234375,105.296875,0.0
2007-05-17,105.34375,105.046875,105.0625,-0.22
2007-05-18,105.15625,104.8125,104.875,-0.18
2007-05-21,104.953125,104.796875,104.9375,0.06
2007-05-22,104.96875,104.734375,104.765625,-0.16
2007-05-23,104.8125,104.59375,104.6875,-0.07
2007-05-24,104.796875,104.484375,104.65625,-0.03
2007-05-25,104.765625,104.5625,104.609375,-0.04
2007-05-29,104.625,104.421875,104.46875,-0.13
2007-05-30,104.640625,104.40625,104.4375,-0.03
2007-05-31,104.5,104.21875,104.359375,-0.07
2007-06-01,104.421875,104.046875,104.0625,-0.28
2007-06-04,104.171875,104.0625,104.140625,0.08
2007-06-05,104.15625,103.90625,103.96875,-0.17
2007-06-06,104.09375,103.90625,104.0625,0.09
2007-06-07,104.03125,103.53125,103.671875,-0.38
2007-06-08,103.6875,103.3125,103.625,-0.05
2007-06-11,103.671875,103.53125,103.65625,0.03
2007-06-12,103.5625,103.140625,103.28125,-0.36
2007-06-13,103.421875,103.0625,103.34375,0.06
2007-06-14,103.375,103.25,103.28125,-0.06
2007-06-15,103.515625,103.15625,103.46875,0.18
2007-06-18,103.609375,103.421875,103.609375,0.14
2007-06-19,103.84375,103.671875,103.859375,0.24
2007-06-20,103.796875,103.671875,103.6875,-0.17
2007-06-21,103.609375,103.609375,103.609375,-0.08
2007-06-22,103.765625,103.765625,103.765625,0.15
2007-06-25,103.90625,103.90625,104.046875,0.27
2007-06-26,104.03125,104.03125,103.921875,-0.12
2007-06-27,104.0625,104.0625,104.0625,0.14
2007-06-28,103.96875,103.9375,103.828125,-0.23
2007-06-29,104.03125,104.03125,104.03125,0.2
2007-07-02,104.296875,104.0625,104.234375,0.2
2007-07-03,104.328125,104.015625,104.046875,-0.18
2007-07-05,104.0,103.609375,103.640625,-0.39
2007-07-06,103.75,103.40625,103.453125,-0.18
2007-07-09,103.671875,103.4375,103.59375,0.14
2007-07-10,104.203125,103.625,104.109375,0.5
2007-07-11,104.390625,103.90625,103.984375,-0.12
2007-07-12,104.140625,103.6875,103.75,-0.23
2007-07-13,103.90625,103.640625,103.796875,0.05
2007-07-16,104.09375,103.796875,104.0625,0.26
2007-07-17,104.09375,103.8125,103.90625,-0.15
2007-07-18,104.34375,103.921875,104.234375,0.32
2007-07-19,104.203125,103.953125,104.140625,-0.09
2007-07-20,104.625,104.125,104.46875,0.32
2007-07-23,104.59375,104.34375,104.421875,-0.04
2007-07-24,104.71875,104.375,104.546875,0.12
2007-07-25,104.828125,104.546875,104.765625,0.21
2007-07-26,105.59375,104.6875,105.53125,0.73
2007-07-27,105.8125,105.25,105.453125,-0.07
2007-07-30,105.6875,105.25,105.34375,-0.1
2007-07-31,105.640625,105.0,105.46875,0.12
2007-08-01,105.875,105.265625,105.46875,0.0
2007-08-02,105.484375,105.1875,105.421875,-0.04
2007-08-03,105.96875,105.234375,105.78125,0.34
2007-08-06,106.03125,105.484375,105.625,-0.15
2007-08-07,105.875,105.265625,105.5,-0.12
2007-08-08,105.40625,104.828125,105.0,-0.47
2007-08-09,105.671875,104.84375,105.46875,0.45
2007-08-10,105.90625,105.3125,105.5,0.03
2007-08-13,105.640625,105.15625,105.515625,0.01
2007-08-14,105.84375,105.28125,105.796875,0.27
2007-08-15,106.21875,105.75,106.109375,0.3
2007-08-16,107.109375,106.0625,106.796875,0.65
2007-08-17,106.8125,106.171875,106.5,-0.28
2007-08-20,106.78125,106.3125,106.671875,0.16
2007-08-21,107.0625,106.5,106.78125,0.1
2007-08-22,106.78125,106.203125,106.46875,-0.29
2007-08-23,106.4375,105.890625,106.34375,-0.12
2007-08-24,106.453125,106.0,106.125,-0.21
2007-08-27,106.5625,105.953125,106.328125,0.19
2007-08-28,107.0625,106.453125,106.921875,0.56
2007-08-29,107.1875,106.59375,106.734375,-0.18
2007-08-30,107.03125,106.625,107.015625,0.26
2007-08-31,106.984375,106.484375,106.78125,-0.22
2007-09-04,107.125,106.734375,106.828125,0.04
2007-09-05,107.375,106.78125,107.3125,0.45
2007-09-06,107.296875,107.0625,107.125,-0.17
2007-09-07,107.890625,107.0625,107.859375,0.69
2007-09-10,108.140625,107.734375,108.015625,0.14
2007-09-11,107.921875,107.65625,107.71875,-0.27
2007-09-12,107.90625,107.5,107.5625,-0.15
2007-09-13,107.625,107.078125,107.140625,-0.39
2007-09-14,107.515625,107.046875,107.25,0.1
2007-09-17,107.296875,107.046875,107.171875,-0.07
2007-09-18,107.40625,106.9375,107.40625,0.22
2007-09-19,107.34375,107.046875,107.265625,-0.13
2007-09-20,107.125,106.96875,106.6875,-0.54
2007-09-21,106.59375,106.59375,106.8125,0.12
2007-09-24,106.828125,106.6875,106.8125,0.0
2007-09-25,107.21875,107.21875,106.984375,0.16
2007-09-26,106.875,106.828125,107.0,0.01
2007-09-27,107.0625,107.0625,107.140625,0.13
2007-09-28,107.390625,107.046875,107.328125,0.18
2007-10-01,107.171875,106.875,106.96875,-0.33
2007-10-02,107.296875,106.8125,107.140625,0.16
2007-10-03,107.296875,106.84375,107.015625,-0.12
2007-10-04,107.171875,106.828125,107.109375,0.09
