Date,High,Low,Adj Close,Change
2007-01-01,940.719970703125,921.6900024414062,939.989990234375,0.0
2007-01-02,951.1599731445312,939.989990234375,943.8400268554688,0.41
2007-01-03,950.469970703125,941.8400268554688,949.719970703125,0.62
2007-01-04,950.1699829101562,943.8099975585938,946.010009765625,-0.39
2007-01-08,943.72998046875,940.0999755859375,941.4000244140625,-0.49
2007-01-09,943.969970703125,932.469970703125,933.5,-0.84
2007-01-10,925.6400146484375,915.4299926757812,917.77001953125,-1.69
2007-01-11,923.75,913.8400268554688,923.1300048828125,0.58
2007-01-15,944.7899780273438,938.25,943.1300048828125,2.17
2007-01-16,946.6300048828125,940.1199951171875,942.27001953125,-0.09
2007-01-17,947.489990234375,934.22998046875,943.1900024414062,0.1
2007-01-18,947.8400268554688,943.469970703125,944.260009765625,0.11
2007-01-22,951.5399780273438,947.9400024414062,949.5399780273438,0.56
2007-01-23,951.3699951171875,946.510009765625,949.6900024414062,0.02
2007-01-24,958.469970703125,954.0900268554688,955.1599731445312,0.58
2007-01-25,956.8900146484375,951.9400024414062,953.0700073242188,-0.22
2007-01-29,962.219970703125,958.280029296875,959.6199951171875,0.69
2007-01-30,963.8499755859375,959.489990234375,961.0800170898438,0.15
2007-01-31,960.52001953125,953.1500244140625,958.260009765625,-0.29
2007-02-01,970.4000244140625,962.2999877929688,970.2000122070312,1.25
2007-02-05,980.77001953125,975.5700073242188,978.8599853515625,0.89
2007-02-06,982.2100219726562,974.6300048828125,976.219970703125,-0.27
2007-02-07,984.1599731445312,975.1199951171875,982.7899780273438,0.67
2007-02-08,986.4400024414062,979.280029296875,981.260009765625,-0.16
2007-02-12,988.030029296875,975.7999877929688,976.9199829101562,-0.44
2007-02-13,993.1400146484375,979.0800170898438,992.72998046875,1.62
2007-02-14,1003.3800048828125,994.510009765625,1001.6799926757812,0.9
2007-02-15,1005.530029296875,995.719970703125,998.1799926757812,-0.35
2007-02-19,1005.739990234375,995.52001953125,1005.25,0.71
2007-02-20,1007.1699829101562,992.1199951171875,993.2100219726562,-1.2
2007-02-21,999.7100219726562,984.3400268554688,993.3300170898438,0.01
2007-02-22,998.3900146484375,989.9400024414062,995.280029296875,0.2
2007-02-26,999.1099853515625,993.8300170898438,996.47998046875,0.12
2007-02-27,992.030029296875,970.1300048828125,974.8099975585938,-2.17
2007-02-28,977.0900268554688,959.2899780273438,970.719970703125,-0.42
2007-03-01,977.3200073242188,952.6400146484375,961.72998046875,-0.93
2007-03-05,947.969970703125,936.5999755859375,946.5700073242188,-1.58
2007-03-06,959.239990234375,952.8400268554688,958.72998046875,1.28
2007-03-07,965.6799926757812,956.8800048828125,958.760009765625,0.0
2007-03-08,972.6699829101562,963.239990234375,971.9199829101562,1.37
2007-03-12,991.010009765625,969.510009765625,982.72998046875,1.11
2007-03-13,986.1400146484375,974.5399780273438,978.3400268554688,-0.45
2007-03-14,962.510009765625,956.1400146484375,960.5599975585938,-1.82
2007-03-15,968.1400146484375,953.9299926757812,956.530029296875,-0.42
2007-03-19,956.8400268554688,945.7999877929688,955.0,-0.16
2007-03-20,957.8900146484375,948.2999877929688,955.6400146484375,0.07
2007-03-21,963.6900024414062,957.7000122070312,962.3599853515625,0.7
2007-03-22,976.4500122070312,971.8900146484375,973.1300048828125,1.12
2007-03-26,992.1099853515625,982.8800048828125,983.7899780273438,1.1
2007-03-27,992.3699951171875,987.6599731445312,990.0599975585938,0.64
2007-03-28,992.5,978.8400268554688,981.4000244140625,-0.87
2007-03-29,995.8699951171875,985.8800048828125,994.5,1.33
2007-04-04,1024.1500244140625,1013.0700073242188,1023.3800048828125,2.9
2007-04-05,1027.1800537109375,1018.3800048828125,1023.3900146484375,0.0
2007-04-10,1028.1700439453125,1019.6900024414062,1027.9100341796875,0.44
2007-04-11,1035.4100341796875,1027.43994140625,1030.6500244140625,0.27
2007-04-12,1029.7900390625,1022.9299926757812,1024.93994140625,-0.55
2007-04-16,1049.8499755859375,1039.949951171875,1046.9599609375,2.15
2007-04-17,1048.300048828125,1039.52001953125,1044.8399658203125,-0.2
2007-04-18,1045.77001953125,1039.5799560546875,1043.31005859375,-0.15
2007-04-19,1045.300048828125,1033.3399658203125,1044.4300537109375,0.11
2007-04-25,1063.6099853515625,1053.9599609375,1063.0400390625,1.78
2007-04-26,1080.9000244140625,1072.8299560546875,1074.1199951171875,1.04
2007-04-30,1069.760009765625,1055.81005859375,1066.56005859375,-0.7
2007-05-01,1080.9300537109375,1057.2900390625,1078.9100341796875,1.16
2007-05-02,1092.25,1075.5899658203125,1084.5699462890625,0.52
2007-05-03,1093.3299560546875,1079.4000244140625,1082.2900390625,-0.21
2007-05-07,1108.0400390625,1092.739990234375,1094.1400146484375,1.09
2007-05-08,1097.3599853515625,1080.800048828125,1081.449951171875,-1.16
2007-05-09,1089.8499755859375,1083.010009765625,1087.4200439453125,0.55
2007-05-10,1100.550048828125,1088.93994140625,1099.5799560546875,1.12
2007-05-14,1114.4000244140625,1106.0799560546875,1110.260009765625,0.97
2007-05-15,1112.77001953125,1103.18994140625,1111.3800048828125,0.1
2007-05-16,1114.77001953125,1107.050048828125,1111.97998046875,0.05
2007-05-17,1115.4200439453125,1099.3800048828125,1101.31005859375,-0.96
2007-05-21,1093.4300537109375,1083.699951171875,1087.1099853515625,-1.29
2007-05-24,1098.2099609375,1082.9100341796875,1093.43994140625,0.58
2007-05-28,1114.0400390625,1099.510009765625,1112.969970703125,1.79
2007-05-29,1122.010009765625,1116.6300048828125,1118.6700439453125,0.51
2007-05-30,1111.6600341796875,1102.9599609375,1107.9599609375,-0.96
