Date,High,Low,Adj Close,Change
2007-01-04,2847.614990234375,2684.818115234375,2715.718994140625,0.0
2007-01-05,2685.803955078125,2617.01904296875,2641.333984375,-2.74
2007-01-08,2708.444091796875,2620.625,2707.198974609375,2.49
2007-01-09,2809.39404296875,2691.360107421875,2807.803955078125,3.72
2007-01-10,2841.740966796875,2770.988037109375,2825.575927734375,0.63
2007-01-11,2841.179931640625,2763.885986328125,2770.110107421875,-1.96
2007-01-12,2782.02490234375,2652.577880859375,2668.110107421875,-3.68
2007-01-15,2795.3310546875,2658.87890625,2794.700927734375,4.74
2007-01-16,2830.802978515625,2757.205078125,2821.01708984375,0.94
2007-01-17,2870.422119140625,2742.587890625,2778.89990234375,-1.49
2007-01-18,2784.04296875,2679.705078125,2756.98291015625,-0.79
2007-01-19,2833.4541015625,2761.885986328125,2832.20703125,2.73
2007-01-22,2934.64697265625,2857.89599609375,2933.18994140625,3.57
2007-01-23,2970.68505859375,2851.9189453125,2949.14404296875,0.54
2007-01-24,2994.281982421875,2927.720947265625,2975.12890625,0.88
2007-01-25,2947.14892578125,2853.822021484375,2857.364990234375,-3.96
2007-01-26,2905.98388671875,2720.826904296875,2882.55810546875,0.88
2007-01-29,2954.3359375,2885.861083984375,2945.262939453125,2.18
2007-01-30,2980.510009765625,2901.761962890625,2930.56201171875,-0.5
2007-01-31,2929.64599609375,2766.7470703125,2786.3349609375,-4.92
2007-02-01,2801.68896484375,2706.291015625,2785.431884765625,-0.03
2007-02-02,2796.43603515625,2666.862060546875,2673.2119140625,-4.03
2007-02-05,2672.35205078125,2610.3310546875,2612.537109375,-2.27
2007-02-06,2677.0419921875,2541.52490234375,2675.697021484375,2.42
2007-02-07,2745.386962890625,2681.3291015625,2716.175048828125,1.51
2007-02-08,2751.162109375,2691.26806640625,2737.73193359375,0.79
2007-02-09,2747.944091796875,2704.364990234375,2730.385986328125,-0.27
2007-02-12,2807.510009765625,2728.782958984375,2807.174072265625,2.81
2007-02-13,2835.089111328125,2801.31298828125,2831.8720703125,0.88
2007-02-14,2915.06298828125,2823.382080078125,2905.093017578125,2.59
2007-02-15,2994.6220703125,2923.666015625,2993.008056640625,3.03
2007-02-16,3036.345947265625,2975.826904296875,2998.47412109375,0.18
2007-02-26,3041.3359375,2960.7451171875,3040.59912109375,1.4
2007-02-27,3049.77099609375,2763.39501953125,2771.791015625,-8.84
2007-02-28,2888.89892578125,2732.884033203125,2881.072998046875,3.94
2007-03-01,2878.35498046875,2760.912109375,2797.18994140625,-2.91
2007-03-02,2846.157958984375,2777.7958984375,2831.52587890625,1.23
2007-03-05,2858.44091796875,2723.06494140625,2785.305908203125,-1.63
2007-03-06,2866.33203125,2756.9609375,2840.175048828125,1.97
2007-03-07,2911.416015625,2849.64794921875,2896.593994140625,1.99
2007-03-08,2928.802978515625,2871.464111328125,2928.014892578125,1.08
2007-03-09,2962.4208984375,2891.81396484375,2937.909912109375,0.34
2007-03-12,2958.632080078125,2904.743896484375,2954.9140625,0.58
2007-03-13,2966.194091796875,2932.23388671875,2964.7939453125,0.33
2007-03-14,2934.4541015625,2868.806884765625,2906.333984375,-1.97
2007-03-15,2955.4619140625,2905.97607421875,2951.697998046875,1.56
2007-03-16,2979.7080078125,2899.031982421875,2930.48095703125,-0.72
2007-03-19,3037.9990234375,2852.85791015625,3014.44189453125,2.87
2007-03-20,3033.02001953125,2998.803955078125,3032.195068359375,0.59
2007-03-21,3057.7099609375,3020.948974609375,3057.3798828125,0.83
2007-03-22,3099.819091796875,3059.381103515625,3071.22509765625,0.45
2007-03-23,3085.323974609375,3008.154052734375,3074.285888671875,0.1
2007-03-26,3123.178955078125,3069.472900390625,3122.81103515625,1.58
2007-03-27,3145.0439453125,3103.779052734375,3138.825927734375,0.51
2007-03-28,3180.33203125,3052.077880859375,3173.01806640625,1.09
2007-03-29,3273.72705078125,3176.52587890625,3197.537109375,0.77
2007-03-30,3212.388916015625,3157.030029296875,3183.98291015625,-0.42
2007-04-02,3253.43505859375,3196.5869140625,3252.594970703125,2.15
2007-04-03,3292.577880859375,3251.52294921875,3291.299072265625,1.19
2007-04-04,3308.14794921875,3266.55908203125,3291.5419921875,0.01
2007-04-05,3326.916015625,3259.6259765625,3319.139892578125,0.84
2007-04-06,3334.22412109375,3273.85498046875,3323.5849609375,0.13
2007-04-09,3399.514892578125,3333.261962890625,3398.949951171875,2.27
2007-04-10,3444.3740234375,3351.10498046875,3444.291015625,1.33
2007-04-11,3497.52001953125,3428.781982421875,3495.22412109375,1.48
2007-04-12,3532.862060546875,3488.076904296875,3531.029052734375,1.02
2007-04-13,3563.85595703125,3504.160888671875,3518.26708984375,-0.36
2007-04-16,3597.215087890625,3523.217041015625,3596.44091796875,2.22
2007-04-17,3622.887939453125,3510.498046875,3611.8701171875,0.43
2007-04-18,3623.866943359375,3564.22998046875,3612.39599609375,0.01
2007-04-19,3617.43798828125,3358.929931640625,3449.01611328125,-4.52
2007-04-20,3591.4609375,3460.904052734375,3584.2041015625,3.92
2007-04-23,3710.885986328125,3615.7890625,3710.885986328125,3.53
2007-04-24,3762.387939453125,3689.134033203125,3720.531982421875,0.26
2007-04-25,3769.2470703125,3653.989013671875,3743.958984375,0.63
2007-04-26,3784.679931640625,3732.60107421875,3783.06298828125,1.04
2007-04-27,3802.923095703125,3720.595947265625,3759.866943359375,-0.61
2007-04-30,3851.35009765625,3759.47998046875,3841.27197265625,2.17
2007-05-08,3964.714111328125,3901.325927734375,3950.010986328125,2.83
2007-05-09,4015.218994140625,3875.384033203125,4013.0849609375,1.6
2007-05-10,4072.137939453125,3991.47705078125,4049.700927734375,0.91
2007-05-11,4039.66796875,3949.367919921875,4021.677978515625,-0.69
2007-05-14,4081.426025390625,3940.35791015625,4046.39208984375,0.61
2007-05-15,4069.845947265625,3891.363037109375,3899.177978515625,-3.64
2007-05-16,3987.405029296875,3845.22705078125,3986.04296875,2.23
2007-05-17,4064.282958984375,3982.9951171875,4048.29296875,1.56
2007-05-18,4052.096923828125,3999.1650390625,4030.258056640625,-0.45
2007-05-21,4083.416015625,3892.97509765625,4072.22509765625,1.04
2007-05-22,4136.6298828125,4086.824951171875,4110.37890625,0.94
2007-05-23,4175.44384765625,4093.9150390625,4173.708984375,1.54
2007-05-24,4208.38818359375,4089.385009765625,4151.1328125,-0.54
2007-05-25,4190.46923828125,4111.26123046875,4179.77587890625,0.69
2007-05-28,4283.93017578125,4215.2431640625,4272.11083984375,2.21
2007-05-29,4335.962890625,4262.02392578125,4334.923828125,1.47
2007-05-30,4275.23681640625,4015.511962890625,4053.087890625,-6.5
2007-05-31,4178.10693359375,3858.0400390625,4109.65380859375,1.4
2007-06-01,4181.27880859375,3966.97705078125,4000.741943359375,-2.65
2007-06-04,3987.26904296875,3659.089111328125,3670.40087890625,-8.26
2007-06-05,3768.56298828125,3404.14599609375,3767.10107421875,2.63
2007-06-06,3821.697021484375,3682.7939453125,3776.31689453125,0.24
2007-06-07,3891.403076171875,3779.5,3890.802978515625,3.03
2007-06-08,3935.785888671875,3852.044921875,3913.135009765625,0.57
2007-06-11,4000.416015625,3930.739990234375,3995.679931640625,2.11
2007-06-12,4073.180908203125,3910.0009765625,4072.137939453125,1.91
2007-06-13,4193.44580078125,4102.041015625,4176.47900390625,2.56
2007-06-14,4179.72509765625,4085.784912109375,4115.208984375,-1.47
2007-06-15,4152.5419921875,4067.35693359375,4132.8681640625,0.43
2007-06-18,4267.740234375,4193.31396484375,4253.34814453125,2.92
2007-06-19,4280.85009765625,4209.5751953125,4269.52392578125,0.38
2007-06-20,4311.9970703125,4164.27392578125,4181.3232421875,-2.07
2007-06-21,4256.5419921875,4147.05419921875,4230.8232421875,1.18
2007-06-22,4249.43115234375,4024.489013671875,4091.445068359375,-3.29
2007-06-25,4131.1298828125,3912.422119140625,3941.0810546875,-3.68
2007-06-26,3976.19091796875,3818.85302734375,3973.37109375,0.82
2007-06-27,4090.715087890625,3948.287109375,4078.59912109375,2.65
2007-06-28,4113.283203125,3912.81396484375,3914.2041015625,-4.03
2007-06-29,3919.344970703125,3779.81298828125,3820.702880859375,-2.39
2007-07-02,3859.861083984375,3724.18701171875,3836.2939453125,0.41
2007-07-03,3906.760986328125,3821.462890625,3899.72412109375,1.65
2007-07-04,3916.47509765625,3800.27490234375,3816.1650390625,-2.14
2007-07-05,3778.39892578125,3614.531005859375,3615.8720703125,-5.25
2007-07-06,3785.345947265625,3563.5439453125,3781.347900390625,4.58
2007-07-09,3900.904052734375,3782.73291015625,3883.216064453125,2.69
2007-07-10,3929.416015625,3841.801025390625,3853.02099609375,-0.78
2007-07-11,3879.2919921875,3812.137939453125,3865.722900390625,0.33
2007-07-12,3925.60400390625,3861.037109375,3915.990966796875,1.3
2007-07-13,3935.506103515625,3878.18408203125,3914.39501953125,-0.04
2007-07-16,3931.867919921875,3820.573974609375,3821.916015625,-2.36
2007-07-17,3919.777099609375,3767.221923828125,3896.19091796875,1.94
