Date,High,Low,Adj Close,Change
2007-01-02,6312.5,6220.7998046875,6310.89990234375,0.0
2007-01-03,6322.0,6296.0,6319.0,0.13
2007-01-04,6319.0,6261.0,6287.0,-0.51
2007-01-05,6287.0,6220.10009765625,6220.10009765625,-1.06
2007-01-08,6246.0,6187.0,6194.2001953125,-0.42
2007-01-09,6218.5,6190.39990234375,6196.10009765625,0.03
2007-01-10,6196.10009765625,6142.0,6160.7001953125,-0.57
2007-01-11,6233.10009765625,6130.2001953125,6230.10009765625,1.13
2007-01-12,6247.60009765625,6204.2998046875,6239.0,0.14
2007-01-15,6279.7001953125,6239.0,6263.5,0.39
2007-01-16,6266.39990234375,6206.39990234375,6215.7001953125,-0.76
2007-01-17,6227.0,6163.5,6204.5,-0.18
2007-01-18,6257.2001953125,6204.5,6210.2998046875,0.09
2007-01-19,6243.2998046875,6178.0,6237.2001953125,0.43
2007-01-22,6270.89990234375,6215.7998046875,6218.39990234375,-0.3
2007-01-23,6240.7001953125,6189.2001953125,6227.60009765625,0.15
2007-01-24,6320.89990234375,6227.60009765625,6314.7998046875,1.4
2007-01-25,6335.10009765625,6262.10009765625,6269.2998046875,-0.72
2007-01-26,6271.39990234375,6226.39990234375,6228.0,-0.66
2007-01-29,6253.7001953125,6216.0,6239.89990234375,0.19
2007-01-30,6250.10009765625,6212.5,6242.0,0.03
2007-01-31,6257.2998046875,6197.5,6203.10009765625,-0.62
2007-02-01,6300.2998046875,6203.10009765625,6282.2001953125,1.28
2007-02-02,6329.0,6282.2001953125,6310.89990234375,0.46
2007-02-05,6328.89990234375,6294.7001953125,6317.89990234375,0.11
2007-02-06,6369.7001953125,6317.89990234375,6346.2998046875,0.45
2007-02-07,6379.7998046875,6338.2001953125,6369.5,0.37
2007-02-08,6375.0,6330.10009765625,6346.39990234375,-0.36
2007-02-09,6395.39990234375,6346.39990234375,6382.7998046875,0.57
2007-02-12,6383.10009765625,6344.7001953125,6353.5,-0.46
2007-02-13,6381.7998046875,6353.5,6381.7998046875,0.45
2007-02-14,6421.2001953125,6378.60009765625,6421.2001953125,0.62
2007-02-15,6435.2998046875,6397.2001953125,6433.2998046875,0.19
2007-02-16,6439.2001953125,6407.2998046875,6419.5,-0.21
2007-02-19,6451.39990234375,6419.5,6444.39990234375,0.39
2007-02-20,6448.10009765625,6392.39990234375,6412.2998046875,-0.5
2007-02-21,6430.39990234375,6352.10009765625,6357.10009765625,-0.86
2007-02-22,6416.0,6357.10009765625,6380.89990234375,0.37
2007-02-23,6401.5,6357.10009765625,6401.5,0.32
2007-02-26,6446.7998046875,6401.5,6434.7001953125,0.52
2007-02-27,6434.7001953125,6270.5,6286.10009765625,-2.31
2007-02-28,6286.10009765625,6166.2001953125,6171.5,-1.82
2007-03-01,6230.7001953125,6038.89990234375,6116.0,-0.9
2007-03-02,6164.39990234375,6085.60009765625,6116.2001953125,0.0
2007-03-05,6116.2001953125,5989.60009765625,6058.7001953125,-0.94
2007-03-06,6138.5,6058.7001953125,6138.5,1.32
2007-03-07,6167.60009765625,6106.10009765625,6156.5,0.29
2007-03-08,6233.10009765625,6156.5,6227.7001953125,1.16
2007-03-09,6255.7998046875,6190.2998046875,6245.2001953125,0.28
2007-03-12,6276.2998046875,6219.2998046875,6233.2998046875,-0.19
2007-03-13,6240.7001953125,6161.2001953125,6161.2001953125,-1.16
2007-03-14,6161.2001953125,6000.7001953125,6000.7001953125,-2.61
2007-03-15,6133.2001953125,6000.7001953125,6133.2001953125,2.21
